EAG,TYPE_WBAL,GAF,PEIL,ORDER,GAF_NAAM,EAG_NAAM,POMP_UIT,POMP_IN,AREA
2600-EAG-3,Onverhard,2600,-6,2,Gaf Zevenhoven,"Gaf Zevenhoven, Nieuw Amstel",,,1891332.27
2600-EAG-3,Verhard,2600,-6,2,Gaf Zevenhoven,"Gaf Zevenhoven, Nieuw Amstel",,,293172.89
2600-EAG-3,Water,2600,-6,2,Gaf Zevenhoven,"Gaf Zevenhoven, Nieuw Amstel",,,122509.3
2600-EAG-4,Onverhard,2600,-6.35,2,Gaf Zevenhoven,"Gaf Zevenhoven, Bloklandseweg",,,1158138.57
2600-EAG-4,Verhard,2600,-6.35,2,Gaf Zevenhoven,"Gaf Zevenhoven, Bloklandseweg",,,1514.38
2600-EAG-4,Water,2600,-6.35,2,Gaf Zevenhoven,"Gaf Zevenhoven, Bloklandseweg",,,20404.47
2600-EAG-5,Onverhard,2600,-6.55,2,Gaf Zevenhoven,"Gaf Zevenhoven, Odesssa_Driesprong_De Jonker",,,2254170.95
2600-EAG-5,Verhard,2600,-6.55,2,Gaf Zevenhoven,"Gaf Zevenhoven, Odesssa_Driesprong_De Jonker",,,9356.91
2600-EAG-5,Water,2600,-6.55,2,Gaf Zevenhoven,"Gaf Zevenhoven, Odesssa_Driesprong_De Jonker",,,46237.11
2600-EAG-6,Onverhard,2600,-6.55,2,Gaf Zevenhoven,"Gaf Zevenhoven, Achterweg_Zeerust",,,2418426.9
2600-EAG-6,Verhard,2600,-6.55,2,Gaf Zevenhoven,"Gaf Zevenhoven, Achterweg_Zeerust",,,52182.34
2600-EAG-6,Water,2600,-6.55,2,Gaf Zevenhoven,"Gaf Zevenhoven, Achterweg_Zeerust",,,28560.6
2600-EAG-8,Onverhard,2600,-6.4,2,Gaf Zevenhoven,"Gaf Zevenhoven, Kousmolentocht/Jonge Zevenhovenseweg",,,3461130.08
2600-EAG-8,Verhard,2600,-6.4,2,Gaf Zevenhoven,"Gaf Zevenhoven, Kousmolentocht/Jonge Zevenhovenseweg",,,55908.84
2600-EAG-8,Water,2600,-6.4,2,Gaf Zevenhoven,"Gaf Zevenhoven, Kousmolentocht/Jonge Zevenhovenseweg",,,135303.12
2600-EAG-9,Onverhard,2600,-5.6,1,Gaf Zevenhoven,"Gaf Zevenhoven, Groene Jonker",60060,,322369.82
2600-EAG-9,Verhard,2600,-5.6,1,Gaf Zevenhoven,"Gaf Zevenhoven, Groene Jonker",60060,,16684.51
2600-EAG-9,Water,2600,-5.6,1,Gaf Zevenhoven,"Gaf Zevenhoven, Groene Jonker",60060,,823282.86
2610-EAG-1,Onverhard,2610,-2.15,1,"Buitendijkse Oosterpolder, Buitenwesterpolder en Blokland (noord)","Buitendijkse Oosterpolder, Buitenwesterpolder en Blokland (noord), bemalen gebied",60080,,1751532.13
2610-EAG-1,Verhard,2610,-2.15,1,"Buitendijkse Oosterpolder, Buitenwesterpolder en Blokland (noord)","Buitendijkse Oosterpolder, Buitenwesterpolder en Blokland (noord), bemalen gebied",60080,,516271.49
2610-EAG-1,Water,2610,-2.15,1,"Buitendijkse Oosterpolder, Buitenwesterpolder en Blokland (noord)","Buitendijkse Oosterpolder, Buitenwesterpolder en Blokland (noord), bemalen gebied",60080,,321860.85
2620-EAG-1,Onverhard,2620,-2,1,Voordijkschepolder,"Voordijkschepolder, Voordijkschepolder",60060,60065,1268567.53
2620-EAG-1,Verhard,2620,-2,1,Voordijkschepolder,"Voordijkschepolder, Voordijkschepolder",60060,60065,52585.55
2620-EAG-1,Water,2620,-2,1,Voordijkschepolder,"Voordijkschepolder, Voordijkschepolder",60060,60065,345883.09
2625-EAG-1,Onverhard,2625,-2.1,1,Blokland,"Blokland, Blokland",60065,,2283008.75
2625-EAG-1,Verhard,2625,-2.1,1,Blokland,"Blokland, Blokland",60065,,48072.57
2625-EAG-1,Water,2625,-2.1,1,Blokland,"Blokland, Blokland",60065,,546019.24
2630-EAG-1,Onverhard,2630,-4.05,1,Noordse Buurt en Westveense Gaf,"Noordse Buurt en Westveense Gaf, Noordse buurt",60050,,1747023.19
2630-EAG-1,Verhard,2630,-4.05,1,Noordse Buurt en Westveense Gaf,"Noordse Buurt en Westveense Gaf, Noordse buurt",60050,,182195.44
2630-EAG-1,Water,2630,-4.05,1,Noordse Buurt en Westveense Gaf,"Noordse Buurt en Westveense Gaf, Noordse buurt",60050,,126070.19
2630-EAG-2,Onverhard,2630,-3.7,2,Noordse Buurt en Westveense Gaf,"Noordse Buurt en Westveense Gaf, Noordse dorp",,,578218.59
2630-EAG-2,Verhard,2630,-3.7,2,Noordse Buurt en Westveense Gaf,"Noordse Buurt en Westveense Gaf, Noordse dorp",,,24352.32
2630-EAG-2,Water,2630,-3.7,2,Noordse Buurt en Westveense Gaf,"Noordse Buurt en Westveense Gaf, Noordse dorp",,,18996.07
2630-EAG-3,Onverhard,2630,-1.9,2,Noordse Buurt en Westveense Gaf,"Noordse Buurt en Westveense Gaf, Westveen",,,847274
2630-EAG-3,Verhard,2630,-1.9,2,Noordse Buurt en Westveense Gaf,"Noordse Buurt en Westveense Gaf, Westveen",,,41216.42
2630-EAG-3,Water,2630,-1.9,2,Noordse Buurt en Westveense Gaf,"Noordse Buurt en Westveense Gaf, Westveen",,,318843.08
3???-EAG-1,Onverhard,3???,-0.75,0,Oud-Zuilen,"Oud-Zuilen, Oud-Zuilen",,,159847.24
3???-EAG-1,Verhard,3???,-0.75,0,Oud-Zuilen,"Oud-Zuilen, Oud-Zuilen",,,3985.08
3???-EAG-1,Water,3???,-0.75,0,Oud-Zuilen,"Oud-Zuilen, Oud-Zuilen",,,12633.57
3000-EAG-1,Onverhard,3000,-1.95,1,Vechtboezem,"Vechtboezem, Vecht",62076,61001,2667108.73
3000-EAG-1,Verhard,3000,-1.95,1,Vechtboezem,"Vechtboezem, Vecht",62076,61001,449459.45
3000-EAG-1,Water,3000,-1.95,1,Vechtboezem,"Vechtboezem, Vecht",62076,61001,3291472.27
3010-EAG-1,Onverhard,3010,-1.37,2,Noorder- of Rietpolder (zuid) (De Krijgsman),"Noorder- of Rietpolder (zuid), Noorder- of Rietpolder (zuid) (De Krijgsman)",,,33221.92
3010-EAG-1,Verhard,3010,-1.37,2,Noorder- of Rietpolder (zuid) (De Krijgsman),"Noorder- of Rietpolder (zuid), Noorder- of Rietpolder (zuid) (De Krijgsman)",,,1488.05
3010-EAG-1,Water,3010,-1.37,2,Noorder- of Rietpolder (zuid) (De Krijgsman),"Noorder- of Rietpolder (zuid), Noorder- of Rietpolder (zuid) (De Krijgsman)",,,2593.18
3020-EAG-1,Onverhard,3020,-1.2,1,Noorder- of Rietpolder (De Krijgsman),"Noorder- of Rietpolder (De Krijgsman), landelijk",61038,,411311.72
3020-EAG-1,Verhard,3020,-1.2,1,Noorder- of Rietpolder (De Krijgsman),"Noorder- of Rietpolder (De Krijgsman), landelijk",61038,,8917.16
3020-EAG-1,Water,3020,-1.2,1,Noorder- of Rietpolder (De Krijgsman),"Noorder- of Rietpolder (De Krijgsman), landelijk",61038,,81974.19
3020-EAG-2,Onverhard,3020,-1.38,2,Noorder- of Rietpolder (De Krijgsman),"Noorder- of Rietpolder (De Krijgsman), Kruitfabriek eo",,,184145.76
3020-EAG-2,Verhard,3020,-1.38,2,Noorder- of Rietpolder (De Krijgsman),"Noorder- of Rietpolder (De Krijgsman), Kruitfabriek eo",,,982.21
3020-EAG-2,Water,3020,-1.38,2,Noorder- of Rietpolder (De Krijgsman),"Noorder- of Rietpolder (De Krijgsman), Kruitfabriek eo",,,3029.05
3040-EAG-1,Onverhard,3040,-2.15,1,Bloemendalerpolder (noord),"Bloemendalerpolder (noord), Bloemendalerpolder (noord)",62014,,365860.06
3040-EAG-1,Verhard,3040,-2.15,1,Bloemendalerpolder (noord),"Bloemendalerpolder (noord), Bloemendalerpolder (noord)",62014,,169310.78
3040-EAG-1,Water,3040,-2.15,1,Bloemendalerpolder (noord),"Bloemendalerpolder (noord), Bloemendalerpolder (noord)",62014,,28593.89
3050-EAG-1,Onverhard,3050,-2.15,1,Gemeenschapspolder zuid-oost,"Gemeenschapspolder zuid-oost, Gemeenschapspolder zuid-oost",62005,,507782.06
3050-EAG-1,Verhard,3050,-2.15,1,Gemeenschapspolder zuid-oost,"Gemeenschapspolder zuid-oost, Gemeenschapspolder zuid-oost",62005,,236659.34
3050-EAG-1,Water,3050,-2.15,1,Gemeenschapspolder zuid-oost,"Gemeenschapspolder zuid-oost, Gemeenschapspolder zuid-oost",62005,,29745.95
3050-EAG-2,Onverhard,3050,-1.85,2,Gemeenschapspolder zuid-oost,"Gemeenschapspolder zuid-oost, Bloemendalerpolder Weesp",,,285856.33
3050-EAG-2,Verhard,3050,-1.85,2,Gemeenschapspolder zuid-oost,"Gemeenschapspolder zuid-oost, Bloemendalerpolder Weesp",,,101256.34
3050-EAG-2,Water,3050,-1.85,2,Gemeenschapspolder zuid-oost,"Gemeenschapspolder zuid-oost, Bloemendalerpolder Weesp",,,8263.98
3070-EAG-1,Onverhard,3070,-2,1,"Holland, Sticht, Voorburg en Gaf het Honderd oost","Holland, Sticht, Voorburg en Gaf het Honderd oost, Voorburg",62013,,1061529.57
3070-EAG-1,Verhard,3070,-2,1,"Holland, Sticht, Voorburg en Gaf het Honderd oost","Holland, Sticht, Voorburg en Gaf het Honderd oost, Voorburg",62013,,51434.44
3070-EAG-1,Water,3070,-2,1,"Holland, Sticht, Voorburg en Gaf het Honderd oost","Holland, Sticht, Voorburg en Gaf het Honderd oost, Voorburg",62013,,75004.02
3070-EAG-2,Onverhard,3070,-2,1,"Holland, Sticht, Voorburg en Gaf het Honderd oost","Holland, Sticht, Voorburg en Gaf het Honderd oost, Nog opknippen in  EAG's",62021,,4687229.63
3070-EAG-2,Verhard,3070,-2,1,"Holland, Sticht, Voorburg en Gaf het Honderd oost","Holland, Sticht, Voorburg en Gaf het Honderd oost, Nog opknippen in  EAG's",62021,,290394.31
3070-EAG-2,Water,3070,-2,1,"Holland, Sticht, Voorburg en Gaf het Honderd oost","Holland, Sticht, Voorburg en Gaf het Honderd oost, Nog opknippen in  EAG's",62021,,433602.48
3080-EAG-1,Onverhard,3080,-1.38,2,Sportcombinatie Muiden,"Sportcombinatie Muiden, Sportcombinatie Muiden",,,20975.86
3080-EAG-1,Verhard,3080,-1.38,2,Sportcombinatie Muiden,"Sportcombinatie Muiden, Sportcombinatie Muiden",,,1634.62
3080-EAG-1,Water,3080,-1.38,2,Sportcombinatie Muiden,"Sportcombinatie Muiden, Sportcombinatie Muiden",,,1236.55
3100-EAG-1,Onverhard,3100,-1.1,2,Naardermeer,"Naardermeer, Binnezij/Spookgat",,,708696.39
3100-EAG-1,Verhard,3100,-1.1,2,Naardermeer,"Naardermeer, Binnezij/Spookgat",,,1167.79
3100-EAG-1,Water,3100,-1.1,2,Naardermeer,"Naardermeer, Binnezij/Spookgat",,,285809.27
3100-EAG-10,Onverhard,3100,-1.1,2,Naardermeer,"Naardermeer, Meerlanden",,,308018.41
3100-EAG-10,Verhard,3100,-1.1,2,Naardermeer,"Naardermeer, Meerlanden",,,5209.03
3100-EAG-10,Water,3100,-1.1,2,Naardermeer,"Naardermeer, Meerlanden",,,35411.83
3100-EAG-2,Onverhard,3100,-1.1,2,Naardermeer,"Naardermeer, Groote Meer Noord",,,446811.05
3100-EAG-2,Verhard,3100,-1.1,2,Naardermeer,"Naardermeer, Groote Meer Noord",,,271.92
3100-EAG-2,Water,3100,-1.1,2,Naardermeer,"Naardermeer, Groote Meer Noord",,,834672.57
3100-EAG-3,Onverhard,3100,-1.1,2,Naardermeer,"Naardermeer, Groote Meer ZO",,,813011.46
3100-EAG-3,Verhard,3100,-1.1,2,Naardermeer,"Naardermeer, Groote Meer ZO",,,175.18
3100-EAG-3,Water,3100,-1.1,2,Naardermeer,"Naardermeer, Groote Meer ZO",,,537613.66
3100-EAG-4,Onverhard,3100,-1.1,2,Naardermeer,"Naardermeer, Veertigmorgen",,,929280.76
3100-EAG-4,Verhard,3100,-1.1,2,Naardermeer,"Naardermeer, Veertigmorgen",,,15.55
3100-EAG-4,Water,3100,-1.1,2,Naardermeer,"Naardermeer, Veertigmorgen",,,217729.95
3100-EAG-5,Onverhard,3100,-1.1,2,Naardermeer,"Naardermeer, Wijde- of Bovenste Blik",,,870393.06
3100-EAG-5,Water,3100,-1.1,2,Naardermeer,"Naardermeer, Wijde- of Bovenste Blik",,,328845.42
3100-EAG-9,Onverhard,3100,-1.1,2,Naardermeer,"Naardermeer, Kwelgebied noord",,,101858.4
3100-EAG-9,Verhard,3100,-1.1,2,Naardermeer,"Naardermeer, Kwelgebied noord",,,2824.18
3100-EAG-9,Water,3100,-1.1,2,Naardermeer,"Naardermeer, Kwelgebied noord",,,18951.8
3110-EAG-1,Onverhard,3110,-1.1,1,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Meerlanden, Landbouw ZO",61009,,1110957.92
3110-EAG-1,Verhard,3110,-1.1,1,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Meerlanden, Landbouw ZO",61009,,3538.44
3110-EAG-1,Water,3110,-1.1,1,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Meerlanden, Landbouw ZO",61009,,480028.68
3110-EAG-2,Onverhard,3110,-1.4,1,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Hilversumse Bovenmeent",62044,,779024.31
3110-EAG-2,Verhard,3110,-1.4,1,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Hilversumse Bovenmeent",62044,,8040.64
3110-EAG-2,Water,3110,-1.4,1,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Hilversumse Bovenmeent",62044,,84261.76
3110-EAG-3,Onverhard,3110,-1.2,2,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Nog opknippen in  EAG's",,,714112.78
3110-EAG-3,Verhard,3110,-1.2,2,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Nog opknippen in  EAG's",,,134.19
3110-EAG-3,Water,3110,-1.2,2,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Nog opknippen in  EAG's",,,266048.34
3110-EAG-4,Onverhard,3110,-1.1,2,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Aalscholverkolonie",,,419174.59
3110-EAG-4,Water,3110,-1.1,2,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Aalscholverkolonie",,,36359.27
3110-EAG-5,Onverhard,3110,-2.1,1,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Nog opknippen in  EAG's",62059,,5774835.18
3110-EAG-5,Verhard,3110,-2.1,1,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Nog opknippen in  EAG's",62059,,165538.19
3110-EAG-5,Water,3110,-2.1,1,Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent,"Nieuwe Keverdijksche Gaf en Hilversumse Bovenmeent, Nog opknippen in  EAG's",62059,,363747.51
3200-EAG-1,Onverhard,3200,-1.72,1,Spiegelpolder,"Spiegelpolder, Spiegel- en Blijkpolderplas",,62007,603931.05
3200-EAG-1,Verhard,3200,-1.72,1,Spiegelpolder,"Spiegelpolder, Spiegel- en Blijkpolderplas",,62007,46916.03
3200-EAG-1,Water,3200,-1.72,1,Spiegelpolder,"Spiegelpolder, Spiegel- en Blijkpolderplas",,62007,2562531.04
3200-EAG-2,Onverhard,3200,-1.72,1,Spiegelpolder,"Spiegelpolder, Spiegelweg",62042,,524950.42
3200-EAG-2,Verhard,3200,-1.72,1,Spiegelpolder,"Spiegelpolder, Spiegelweg",62042,,22846.82
3200-EAG-2,Water,3200,-1.72,1,Spiegelpolder,"Spiegelpolder, Spiegelweg",62042,,38406.62
3201-EAG-1,Onverhard,3201,-1.38,2,Stichtsch Ankeveensche Gaf,"Stichtsch Ankeveensche Gaf, Ankeveensche Plassen SAP noord",,,1011055.25
3201-EAG-1,Verhard,3201,-1.38,2,Stichtsch Ankeveensche Gaf,"Stichtsch Ankeveensche Gaf, Ankeveensche Plassen SAP noord",,,10744.3
3201-EAG-1,Water,3201,-1.38,2,Stichtsch Ankeveensche Gaf,"Stichtsch Ankeveensche Gaf, Ankeveensche Plassen SAP noord",,,996371.69
3201-EAG-2,Onverhard,3201,-1.38,2,Stichtsch Ankeveensche Gaf,"Stichtsch Ankeveensche Gaf, Ankeveensche Plassen SAP zuid",,,246424.93
3201-EAG-2,Verhard,3201,-1.38,2,Stichtsch Ankeveensche Gaf,"Stichtsch Ankeveensche Gaf, Ankeveensche Plassen SAP zuid",,,5796.47
3201-EAG-2,Water,3201,-1.38,2,Stichtsch Ankeveensche Gaf,"Stichtsch Ankeveensche Gaf, Ankeveensche Plassen SAP zuid",,,291275.35
3201-EAG-3,Onverhard,3201,-1.38,2,Stichtsch Ankeveensche Gaf,"Stichtsch Ankeveensche Gaf, Stichtsch Ankeveensche Gaf oost",,,2005411.57
3201-EAG-3,Verhard,3201,-1.38,2,Stichtsch Ankeveensche Gaf,"Stichtsch Ankeveensche Gaf, Stichtsch Ankeveensche Gaf oost",,,126160.85
3201-EAG-3,Water,3201,-1.38,2,Stichtsch Ankeveensche Gaf,"Stichtsch Ankeveensche Gaf, Stichtsch Ankeveensche Gaf oost",,,238754.97
3210-EAG-1,Onverhard,3210,-2.3,1,Horn- en Kuyerpolder,"Horn- en Kuyerpolder, bemalen gebied",61001,,1207054
3210-EAG-1,Verhard,3210,-2.3,1,Horn- en Kuyerpolder,"Horn- en Kuyerpolder, bemalen gebied",61001,,21468.89
3210-EAG-1,Water,3210,-2.3,1,Horn- en Kuyerpolder,"Horn- en Kuyerpolder, bemalen gebied",61001,,67449.4
3210-EAG-2,Onverhard,3210,-2,2,Horn- en Kuyerpolder,"Horn- en Kuyerpolder, gestuwde gebieden",,,418445.87
3210-EAG-2,Verhard,3210,-2,2,Horn- en Kuyerpolder,"Horn- en Kuyerpolder, gestuwde gebieden",,,8259.55
3210-EAG-2,Water,3210,-2,2,Horn- en Kuyerpolder,"Horn- en Kuyerpolder, gestuwde gebieden",,,18460.79
3210-EAG-3,Onverhard,3210,-1.8,2,Horn- en Kuyerpolder,"Horn- en Kuyerpolder, Stedelijk gebied Nederhorst Den Berg",,,581691.15
3210-EAG-3,Verhard,3210,-1.8,2,Horn- en Kuyerpolder,"Horn- en Kuyerpolder, Stedelijk gebied Nederhorst Den Berg",,,98186.48
3210-EAG-3,Water,3210,-1.8,2,Horn- en Kuyerpolder,"Horn- en Kuyerpolder, Stedelijk gebied Nederhorst Den Berg",,,66981.97
3220-EAG-1,Onverhard,3220,-1.51,2,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Korremof",,,723300.07
3220-EAG-1,Verhard,3220,-1.51,2,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Korremof",,,37344.18
3220-EAG-1,Water,3220,-1.51,2,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Korremof",,,80287.16
3220-EAG-2,Onverhard,3220,-3.45,1,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, polder",62020,,3878831.11
3220-EAG-2,Verhard,3220,-3.45,1,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, polder",62020,,191846.71
3220-EAG-2,Water,3220,-3.45,1,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, polder",62020,,462721.74
3220-EAG-3,Onverhard,3220,-3.45,1,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Anko zuid",62034,,1396954.55
3220-EAG-3,Verhard,3220,-3.45,1,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Anko zuid",62034,,42134.84
3220-EAG-3,Water,3220,-3.45,1,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Anko zuid",62034,,125553.74
3220-EAG-4,Onverhard,3220,-2.22,2,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Meeruiterdijksche Gaf zuid",,,710551.98
3220-EAG-4,Verhard,3220,-2.22,2,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Meeruiterdijksche Gaf zuid",,,14819.53
3220-EAG-4,Water,3220,-2.22,2,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Meeruiterdijksche Gaf zuid",,,39719.66
3220-EAG-5,Onverhard,3220,-2.21,2,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Meeruiterdijksche Gaf noord",,,158208.63
3220-EAG-5,Verhard,3220,-2.21,2,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Meeruiterdijksche Gaf noord",,,28498.7
3220-EAG-5,Water,3220,-2.21,2,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Meeruiterdijksche Gaf noord",,,3753.71
3220-EAG-6,Onverhard,3220,-1.95,2,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Spiegelpolder zuid",,,196074.89
3220-EAG-6,Verhard,3220,-1.95,2,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Spiegelpolder zuid",,,7373.81
3220-EAG-6,Water,3220,-1.95,2,Horstermeerpolder en Meeruiterdijksche Gaf,"Horstermeerpolder en Meeruiterdijksche Gaf, Spiegelpolder zuid",,,19780.58
3230-EAG-1,Onverhard,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Het Hol/Suikerpot",,,2013285
3230-EAG-1,Verhard,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Het Hol/Suikerpot",,,79454.13
3230-EAG-1,Water,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Het Hol/Suikerpot",,,537746.96
3230-EAG-2,Onverhard,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Wijde Blik",,,970794.07
3230-EAG-2,Verhard,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Wijde Blik",,,65680.64
3230-EAG-2,Water,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Wijde Blik",,,2971720.53
3230-EAG-3,Onverhard,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Wijde Gat",,62034,2173477.72
3230-EAG-3,Verhard,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Wijde Gat",,62034,41672.43
3230-EAG-3,Water,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Wijde Gat",,62034,1137156.53
3230-EAG-4,Onverhard,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Kortenhoef",,,2230356.39
3230-EAG-4,Verhard,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Kortenhoef",,,257912.05
3230-EAG-4,Water,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Kortenhoef",,,307801.7
3230-EAG-5,Onverhard,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Hilversumsch Kanaal plas/dras",,,638488.88
3230-EAG-5,Verhard,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Hilversumsch Kanaal plas/dras",,,6884.12
3230-EAG-5,Water,3230,-1.22,2,Gaf Kortenhoef,"Gaf Kortenhoef, Hilversumsch Kanaal plas/dras",,,264794.24
3230-EAG-6,Onverhard,3230,-1.22,1,Gaf Kortenhoef,"Gaf Kortenhoef, Hilversumsch Kanaal",61007,,2452613.27
3230-EAG-6,Verhard,3230,-1.22,1,Gaf Kortenhoef,"Gaf Kortenhoef, Hilversumsch Kanaal",61007,,626505.75
3230-EAG-6,Water,3230,-1.22,1,Gaf Kortenhoef,"Gaf Kortenhoef, Hilversumsch Kanaal",61007,,482370.06
3240-EAG-1,Onverhard,3240,-1.5,1,Gaf Dorssewaard,"Gaf Dorssewaard, Gaf Dorssewaard",62050,,1152237.45
3240-EAG-1,Verhard,3240,-1.5,1,Gaf Dorssewaard,"Gaf Dorssewaard, Gaf Dorssewaard",62050,,42449.15
3240-EAG-1,Water,3240,-1.5,1,Gaf Dorssewaard,"Gaf Dorssewaard, Gaf Dorssewaard",62050,,98845.25
3250-EAG-1,Onverhard,3250,-0.3,2,Vreeland (oost),"Vreeland (oost), Vreeland (oost)",,,82493.15
3250-EAG-1,Verhard,3250,-0.3,2,Vreeland (oost),"Vreeland (oost), Vreeland (oost)",,,13694.91
3250-EAG-1,Water,3250,-0.3,2,Vreeland (oost),"Vreeland (oost), Vreeland (oost)",,,12894.12
3260-EAG-1,Onverhard,3260,-1.84,1,Blijkpolder,"Blijkpolder, Blijkpolder",62007,,293900.44
3260-EAG-1,Verhard,3260,-1.84,1,Blijkpolder,"Blijkpolder, Blijkpolder",62007,,81938.59
3260-EAG-1,Water,3260,-1.84,1,Blijkpolder,"Blijkpolder, Blijkpolder",62007,,72006.7
3300-EAG-1,Onverhard,3300,-1.2,1,Muyeveld,"Muyeveld, Loosdrechtsche Plassen",62150,,1234320.98
3300-EAG-1,Verhard,3300,-1.2,1,Muyeveld,"Muyeveld, Loosdrechtsche Plassen",62150,,154751.93
3300-EAG-1,Water,3300,-1.2,1,Muyeveld,"Muyeveld, Loosdrechtsche Plassen",62150,,9890823.08
3300-EAG-10,Onverhard,3300,-1.2,2,Muyeveld,"Muyeveld, Weersloot",,,2198221.54
3300-EAG-10,Verhard,3300,-1.2,2,Muyeveld,"Muyeveld, Weersloot",,,38517.3
3300-EAG-10,Water,3300,-1.2,2,Muyeveld,"Muyeveld, Weersloot",,,495962.22
3300-EAG-11,Onverhard,3300,-1.2,2,Muyeveld,"Muyeveld, Oostenlijke Drecht",,62018,3711392.63
3300-EAG-11,Verhard,3300,-1.2,2,Muyeveld,"Muyeveld, Oostenlijke Drecht",,62018,138886.41
3300-EAG-11,Water,3300,-1.2,2,Muyeveld,"Muyeveld, Oostenlijke Drecht",,62018,661417.44
3300-EAG-12,Onverhard,3300,-0.95,1,Muyeveld,"Muyeveld, De Ster",62018,,5666438.17
3300-EAG-12,Verhard,3300,-0.95,1,Muyeveld,"Muyeveld, De Ster",62018,,576312.57
3300-EAG-12,Water,3300,-0.95,1,Muyeveld,"Muyeveld, De Ster",62018,,288545.24
