Date,Abcoude,Schiphol (V),gemaal Demmerik,peil,Stuw Oukoop
39710,0,2,0,-2.433,5902.890055
39711,0,2.3,3585,-2.48,5233.479958
39712,0,1.8,25725,-2.448,5082.504727
39713,0.7,1.6,0,-2.441,5394.929924
39714,2.3,0.6,0,-2.448,6733.577138
39715,0,0.9,19820,-2.446,5616.299368
39716,0,2.1,0,-2.435,4830.840574
39717,0,2.2,0,-2.47,4589.824892
39718,0,2.1,29545,-2.45,4465.203
39719,5.5,1.6,0,-2.435,7553.784066
39720,3.9,0.6,0,-2.487,7984.64925
39721,19.4,0.6,66368.33,-2.471,18061.18984
39722,6.9,1.1,50578.34,-2.5,11167.08626
39723,13.2,1.1,85091.68,-2.478,21156.36676
39724,2.6,1.7,57230,-2.479,10991.28885
39725,11.3,1,68156.68,-2.495,27762.25047
39726,12.1,0.2,61955,-2.478,32326.4465
39727,0.1,1.2,65873.36,-2.475,12188.82083
39728,1.2,0.7,33686.66,-2.45,11846.12215
39729,0,1.1,0,-2.435,10382.77886
39730,0,1.5,0,-2.452,9253.945927
39731,0,1.4,19678.34,-2.469,8357.844609
39732,0,1.6,31451.67,-2.452,7435.914006
39733,0,1.1,0,-2.449,6867.134808
39734,0.2,1.4,18050,-2.45,6216.092037
39735,1.1,1.4,0,-2.426,6089.429322
39736,8.7,0.4,0,-2.458,10675.6345
39737,3.2,0.9,47905,-2.473,8770.940058
39738,0.7,1,33891.67,-2.439,7337.671984
39739,0.3,0.6,0,-2.474,6870.224862
39740,0,0.8,30953.34,-2.447,6223.687633
39741,8.6,1.2,14453.33,-2.472,10512.91534
39742,5.7,0.6,22690,-2.466,10576.48495
39743,0.3,1,29115,-2.451,7796.974188
39744,1.1,1.2,0,-2.469,7524.834553
39745,4.3,0.1,34003.33,-2.449,10036.30083
39746,0.2,1.1,0,-2.474,7241.922435
39747,7.6,0.1,34060,-2.472,15126.94212
39748,1.8,0.9,29376.67,-2.463,8813.668057
39749,6.8,0.4,20281.66,-2.47,18077.30143
39750,0.1,0.9,35191.67,-2.446,8406.52204
39751,0.1,0.5,0,-2.449,7920.123807
39752,0,0.8,22333.34,-2.446,7213.353117
39753,4.2,0.2,17270,-2.477,9267.429373
39754,0.2,0.7,26513.33,-2.445,7377.315356
39755,0.3,0.1,9818.34,-2.476,7153.816134
39756,0,0.6,23828.33,-2.443,6534.077208
39757,0.6,0.1,8225,-2.478,6578.70676
39758,0,0.6,25105,-2.437,5938.608123
39759,0.1,0.7,0,-2.473,5575.804581
39760,4.6,0.9,32188.34,-2.477,7641.188142
39761,0.7,0.5,27665,-2.467,6215.20108
39762,27.6,0.2,23416.66,-2.5,46498.31627
39763,0.8,0.4,101986.66,-2.481,11170.17766
39764,4.5,0.3,51496.68,-2.47,15927.65449
39765,0.5,0.7,42241.68,-2.443,10416.9174
39766,0.8,0.1,17713.33,-2.474,10124.06571
39767,1.5,0.3,13263.33,-2.446,10028.10911
39768,0.2,0.3,0,-2.464,8950.345822
39769,0.3,0.6,33476.66,-2.451,8352.07079
39770,0.8,0.2,0,-2.47,8231.871267
39771,1.3,0.3,31790,-2.445,8236.745257
39772,11.5,0.3,0,-2.476,21535.98293
39773,3.8,0.4,53326.68,-2.472,14310.97594
39774,2.3,0.3,58530,-2.463,11752.55729
39775,8.9,0.1,38611.67,-2.48,24436.79268
39776,0.9,0.4,49473.33,-2.459,10651.79916
39777,0.1,0.3,37346.67,-2.456,9686.049187
39778,0.8,0.2,31951.67,-2.471,9473.859456
39779,0.2,0.1,34203.33,-2.483,8765.11744
39780,0.7,0.1,35295,-2.453,8591.944671
39781,0,0.3,0,-2.447,7782.242334
39782,8.1,0.1,12781.66,-2.472,14693.06805
39783,0.3,0.1,36458.33,-2.469,8831.693205
39784,13.7,0.2,34571.67,-2.452,31311.04109
39785,1.5,0.4,28893.34,-2.485,11274.89975
39786,3.6,0.1,55855.02,-2.444,15024.29356
39787,0.6,0.3,5,-2.476,10274.03924
39788,0.7,0.4,36483.33,-2.473,9769.89347
39789,0.2,0.4,36075,-2.472,8986.925422
39790,1.3,0.2,33998.34,-2.449,9075.605436
39791,3.1,0.1,0,-2.471,9965.631208
39792,8.2,0.3,35008.33,-2.47,20888.08546
39793,0.8,0.1,34916.67,-2.457,9813.286281
39794,0,0.3,33660,-2.466,8928.677928
39795,0,0.4,848.33,-2.441,8348.797654
39796,0.1,0.2,0,-2.471,7853.337209
39797,0,0.2,31300,-2.449,7371.78933
39798,0.2,0.1,22011.67,-2.47,7060.909117
39799,0.4,0.2,11546.67,-2.452,6851.611917
39800,3.1,0.1,24245,-2.467,8186.351825
39801,5.6,0.4,11458.33,-2.484,10189.11095
39802,0.6,0.1,36423.33,-2.467,7876.774913
39803,0.5,0.1,31385,-2.459,7543.19066
39804,0.2,0.4,0,-2.442,7083.278298
39805,0.3,0.1,0,-2.475,6765.204424
39806,0,0.1,33043.34,-2.451,6364.141277
39807,0,0.2,0,-2.436,6074.310307
39808,0,0.4,0,-2.477,5790.183623
39809,0,0.4,28691.66,-2.441,5490.049688
39810,0,0.3,0,-2.428,5217.10842
39811,0,0.3,0,-2.416,4989.678007
39812,0,0.4,0,-2.407,4782.487633
39813,0,0.1,0,-2.399,4572.582312
39814,0.4,0.1,0,-2.389,4625.044692
39815,0,0.3,0,-2.382,4349.913857
39816,0.6,0.1,0,-2.373,4534.557764
39817,7.3,0.1,0,-2.357,8514.445469
39818,0,0.4,0,-2.347,5623.129557
39819,0.7,0.4,0,-2.345,5677.846653
39820,0,0.2,0,-2.339,5242.630514
39821,0,0.1,0,-2.335,5045.55718
39822,0,0.4,0,-2.335,4808.506149
39823,0,0.4,0,-2.339,4584.566893
39824,0,0.4,0,-2.362,4380.47937
39825,1.8,0.3,25423.34,-2.426,5119.645015
39826,4.7,0.1,34791.66,-2.415,7309.955563
39827,0.1,0.3,22525,-2.42,5351.074984
39828,0,0.4,24121.67,-2.445,5053.400218
39829,0,0.2,38691.67,-2.464,4844.95958
39830,6.3,0.1,28541.67,-2.489,8404.592721
39831,3.1,0.1,53251.66,-2.471,7723.136635
39832,5.5,0.1,38705,-2.472,9574.094045
39833,0.3,0.4,32025,-2.445,7208.266313
39834,0.1,0.3,0,-2.473,6761.744888
39835,15.4,0.1,48020.01,-2.44,26091.53458
39836,11,0.1,59331.67,-2.492,28389.33737
39837,0.2,0.3,95888.34,-2.495,10680.42627
39838,0,0.6,60223.33,-2.452,9811.262077
39839,0,0.5,26588.33,-2.469,9086.578485
39840,0,0.4,4608.33,-2.437,8453.893642
39841,0,0.5,0,-2.472,7864.050952
39842,0,0.6,28233.34,-2.442,7307.282671
39843,0,0.6,0,-2.463,6800.249677
39844,0.1,0.7,27311.66,-2.453,6370.884351
39845,0.1,0.5,0,-2.438,5860.278893
39846,0.2,0.2,0,-2.472,5715.20267
39847,2.5,0.1,27348.33,-2.441,6738.722348
39848,0.3,0.2,0,-2.466,5857.228947
39849,3.3,0.2,31970,-2.445,7467.7165
39850,3.1,0.5,0,-2.47,7616.546737
39851,1.6,0.5,32985,-2.442,7005.107796
39852,2.4,0.4,0,-2.477,7503.31287
39853,15.4,0.2,33913.33,-2.466,23731.21976
39854,8.1,0.1,42908.33,-2.465,22901.58356
39855,1.2,0.4,35516.67,-2.478,10631.50009
39856,1.2,0.8,37865,-2.474,9933.860274
39857,1.1,0.3,38198.33,-2.468,9653.003256
39858,0,0.7,35230,-2.466,8456.463647
39859,4.6,0.3,31596.67,-2.466,11342.78812
39860,8.7,0.5,1386.67,-2.471,22287.52459
39861,0.4,0.2,35538.33,-2.475,9771.658331
39862,0,0.5,40328.33,-2.474,8863.454475
39863,0.9,0.2,39328.34,-2.444,8837.636376
39864,0.5,0.3,17748.33,-2.473,8262.206098
39865,0.1,0.7,18636.67,-2.439,7452.482175
39866,0.5,0.4,0,-2.474,7264.647057
39867,0.4,0.4,30746.67,-2.451,6881.038334
39868,0,0.7,0,-2.47,6216.248179
39869,0.6,0.2,32220,-2.447,6313.251654
39870,1.1,0.8,0,-2.436,6114.96723
39871,1.1,0.3,0,-2.471,6207.155206
39872,0,0.6,33133.34,-2.452,5429.889389
39873,1.6,0.8,0,-2.433,5686.020791
39874,0.1,0.8,0,-2.474,4894.736122
39875,0.4,0.3,32218.34,-2.44,5034.524297
39876,0.6,0.3,0,-2.439,5003.089689
39877,1.8,0.8,0,-2.444,5281.717701
39878,0,1.2,20208.33,-2.469,4124.918686
39879,5.7,1.1,11690,-2.487,7011.5131
39880,2.4,1.4,50395,-2.471,5772.510432
39881,0.9,0.8,0,-2.469,5333.070842
39882,3.6,0.3,0,-2.454,7172.916531
39883,0.4,1.6,0,-2.471,4916.637872
39884,1.2,0.5,31016.67,-2.463,5549.176766
39885,0,1.4,0,-2.444,4343.283691
39886,1.1,0.6,0,-2.437,4938.973055
39887,0,1.1,0,-2.472,4040.897039
39888,0,1.3,31180,-2.465,3553.433913
39889,0,1.4,0,-2.452,3119.811026
39890,0,1.3,0,-2.451,2825.362155
39891,0,1.6,0,-2.444,2328.546952
39892,0,2,0,-2.439,1846.122789
39893,0,2,0,-2.438,1671.627284
39894,0,1.9,0,-2.482,1567.940777
39895,7.2,0.6,38731.66,-2.481,6338.461393
39896,11.4,1.5,0,-2.445,9394.892016
39897,1.3,0.8,0,-2.473,5832.982498
39898,4,0.4,39488.34,-2.476,7647.379926
39899,8.3,1.5,26631.67,-2.455,9982.786886
39900,5.3,1.1,0,-2.467,9628.557985
39901,1.6,1.7,33495,-2.439,7470.765971
39902,0,2.2,0,-2.475,5917.732584
39903,0.1,2.5,34445,-2.455,4947.15109
39904,0,2.6,0,-2.444,6994.273617
39905,0,2.8,0,-2.463,6101.439003
39906,0,2.6,31886.66,-2.452,5497.452777
39907,0,0.7,0,-2.45,6113.131905
39908,0,2.3,0,-2.443,4895.280908
39909,0.1,1.8,0,-2.437,4936.757704
39910,0,1.1,0,-2.426,5202.159145
39911,4.4,0.9,0,-2.429,7614.332427
39912,0,1,0,-2.425,5677.201859
39913,8.3,3,0,-2.417,8802.229588
39914,6.7,2.4,0,-2.454,9611.840532
39915,0,1.9,31135,-2.437,6923.115459
39916,0,2.7,0,-2.438,5823.659877
39917,0,2.9,0,-2.434,5001.080594
39918,0,3.3,0,-2.428,4085.526846
39919,0.3,2.2,0,-2.429,4545.23443
39920,0,1.8,0,-2.435,4508.990188
39921,0,3.5,0,-2.431,3258.170448
39922,0,2.7,0,-2.436,3497.361517
39923,0,3.4,0,-2.442,2841.793556
39924,0,3.4,0,-2.448,2620.291632
39925,0,3.4,0,-2.454,2408.435976
39926,0,2.5,0,-2.458,2794.151412
39927,0,3.6,0,-2.458,1951.871667
39928,0.8,3,0,-2.459,2541.891665
39929,6.9,1,0,-2.443,7253.752369
39930,0.1,1.7,0,-2.444,3710.168999
39931,1.7,1.1,0,-2.442,4840.076393
39932,0,2.5,0,-2.439,3220.603325
39933,0,3.7,0,-2.437,2291.174015
39934,0.7,3.5,0,-2.431,2540.848749
39935,0,3.2,0,-2.427,2251.178087
39936,0.7,1.9,0,-2.425,3275.16093
39937,1.5,2.9,0,-2.444,3029.10768
39938,10.3,1.1,27900,-2.423,9382.228776
39939,0,1.2,0,-2.455,4470.048406
39940,0,2.5,27246.67,-2.436,3556.83184
39941,2.3,2.5,0,-2.436,4550.544089
39942,0,2.9,0,-2.438,3217.817008
39943,0,3.9,0,-2.454,2372.644703
39944,0,3.7,0,-2.448,2241.71957
39945,0,3.9,0,-2.444,1876.563773
39946,1.5,4,0,-2.448,2325.669296
39947,1,3.3,0,-2.444,2451.961677
39948,9,1.2,0,-2.429,8370.820955
39949,16,2.5,0,-2.449,12766.88835
39950,2.5,1.8,28888.33,-2.439,7310.837158
39951,0.3,3.3,0,-2.438,5175.305553
39952,0,2.4,0,-2.437,4911.30666
39953,0,4.2,0,-2.431,3215.67942
39954,0.4,3.3,0,-2.427,3482.408077
39955,0,4,0,-2.43,2627.305326
39956,0,2.9,0,-2.431,3061.801213
39957,0,4.7,0,-2.431,1699.553845
39958,27.4,3.8,0,-2.454,17970.95753
39959,2.5,0.7,38230,-2.43,9301.124563
39960,0.9,2,13248.33,-2.429,7604.203966
39961,0,4.4,0,-2.433,5122.14258
39962,0,4.9,0,-2.433,3706.723976
39963,0,4.9,0,-2.43,2653.800431
39964,0,5,0,-2.43,2063.963726
39965,0,5.1,0,-2.432,1606.837689
39966,0,4.7,0,-2.431,1512.699363
39967,0.1,2.9,0,-2.424,2438.511285
39968,1.1,2.6,0,-2.421,2994.525269
39969,0.6,2,0,-2.416,3128.491539
39970,0,3.4,0,-2.441,1889.387018
39971,11.3,1.9,35496.67,-2.433,9133.930745
39972,3.4,3,0,-2.455,4839.785169
39973,0.5,3.3,28998.34,-2.438,3299.911385
39974,19.6,2.2,0,-2.452,15036.75546
39975,1.1,2.5,33651.67,-2.447,6980.641347
39976,0,4.8,28546.67,-2.434,4421.714405
39977,0,4.3,0,-2.417,3651.215274
39978,3,2.9,0,-2.45,5270.833649
39979,4,2.9,28748.33,-2.415,5881.711795
39980,0.6,3,0,-2.436,4344.105698
39981,0.5,4.2,28763.33,-2.428,3136.093309
39982,0,3.8,0,-2.424,2881.825537
39983,0.1,3.8,0,-2.424,2656.683605
39984,0.2,3.1,0,-2.43,2915.443886
39985,1.4,3.5,0,-2.431,3079.463116
39986,0,3.5,0,-2.44,2301.557991
39987,0,5,0,-2.457,1095.698176
39988,0,5.1,0,-2.457,703.6655402
39989,0,5,0,-2.456,449.9106271
39990,9.2,3,0,-2.454,6528.616287
39991,0,2.3,0,-2.443,2768.703557
39992,1.8,2.3,0,-2.429,3563.391802
39993,0,4.3,0,-2.431,1423.540973
39994,0,4.9,0,-2.429,760.9706538
39995,0,5,0,-2.428,501.2960068
39996,0,5.3,0,-2.422,12.86943947
39997,0.9,4.1,0,-2.426,921.9666841
39998,0,5.3,0,-2.426,0
39999,2.8,3.2,0,-2.422,1654.223162
40000,2.2,4.3,0,-2.453,1233.815771
40001,18.1,2.8,30976.67,-2.433,11577.05374
40002,1.3,2.6,0,-2.422,3694.836193
40003,1.8,3.4,0,-2.454,3415.603189
40004,1.4,2,30655,-2.439,4075.460376
40005,5.5,3.9,0,-2.42,4965.647172
40006,3.3,1.6,0,-2.453,5775.457174
40007,0.6,3.9,31893.34,-2.438,3071.756251
40008,2,3.1,0,-2.427,4062.702405
40009,0,3.9,7443.33,-2.425,2544.365334
40010,8.1,4.4,0,-2.456,6198.614212
40011,1.8,3.1,37386.67,-2.424,4230.596115
40012,2,1.9,0,-2.451,5059.210808
40013,5.7,3.4,32173.33,-2.434,6158.224921
40014,0,4,0,-2.429,3296.780201
40015,1.1,3,0,-2.418,3920.045216
40016,12.8,2.7,0,-2.455,10727.93675
40017,1.8,2.5,34310,-2.444,6351.233137
40018,2.8,2.6,28600,-2.444,6535.079199
40019,0,3.8,0,-2.437,4310.180303
40020,0,3.7,0,-2.431,3543.830625
40021,0,2.6,0,-2.426,3709.793228
40022,0,4.1,0,-2.424,2567.866543
40023,0.8,3,0,-2.456,3374.787249
40024,2,3.2,31498.34,-2.449,3738.474286
40025,0,3.7,0,-2.445,2416.840966
40026,6.5,3.6,0,-2.433,5727.986496
40027,0.4,1.8,0,-2.426,4101.854659
40028,0,3.3,0,-2.425,2935.458503
40029,0,4,0,-2.428,2293.146904
40030,0.1,3.9,0,-2.433,2136.032986
40031,0,4.5,0,-2.436,1488.491255
40032,0,2.9,0,-2.443,2164.297183
40033,0,2.8,0,-2.444,2078.365972
40034,0,2.2,0,-2.441,2306.645542
40035,3.7,3.1,0,-2.439,3548.291959
40036,0,2.8,0,-2.44,2109.190986
40037,3,1.4,0,-2.438,4323.87166
40038,0,2.9,0,-2.434,2211.399697
40039,0,3.3,0,-2.426,1821.347456
40040,0,4.1,0,-2.427,1166.271979
40041,0,3.3,0,-2.427,1416.060175
40042,0,3.2,0,-2.428,1318.775183
40043,0,3.1,0,-2.427,1236.103469
40044,0,3.8,0,-2.421,687.2624495
40045,1.5,2.9,0,-2.424,1803.316749
40046,0,2.9,0,-2.43,1106.365734
40047,0,3.6,0,-2.435,583.3002634
40048,0,3.8,0,-2.437,309.4533695
40049,1.3,3.4,0,-2.435,1040.228087
40050,1.5,1,0,-2.433,2592.822647
40051,0,2.7,0,-2.436,1038.782178
40052,1,1.4,0,-2.428,2240.86018
40053,20,2.6,0,-2.452,12789.8153
40054,2.5,2.6,30233.33,-2.447,4426.464503
40055,0,2.7,0,-2.442,3203.765613
40056,0,2.7,0,-2.435,3023.896838
40057,0.5,1.5,0,-2.43,3841.321797
40058,3,1.4,0,-2.454,5140.193197
40059,31.7,1.2,33856.67,-2.448,23041.82231
40060,27.6,2.2,40010,-2.456,25528.42448
40061,0.5,1.9,48055,-2.451,14114.99012
40062,0.5,1.5,37836.67,-2.418,13182.4493
40063,0.1,2.8,0,-2.457,11243.8195
40064,0,3,35426.67,-2.427,9852.327529
40065,0,1.8,0,-2.419,9391.324967
40066,0,2.4,0,-2.414,8226.69899
40067,0,2,0,-2.428,7615.642509
40068,0,2.2,29770,-2.456,6824.9814
40069,0.2,1.2,3113.33,-2.442,6867.605615
40070,3.8,2.2,0,-2.425,7738.964276
40071,1,0.6,0,-2.416,7470.947178
40072,0,2.2,0,-2.461,5966.312044
40073,0,1.5,34066.67,-2.431,5817.51348
40074,0,2.6,0,-2.419,4799.201517
40075,0,1.9,0,-2.418,4662.573393
40076,0,1.9,13608.33,-2.461,4436.183081
40077,0,2,19711.67,-2.425,4241.632063
40078,0,1.9,0,-2.421,4162.905444
40079,0,1.9,0,-2.417,4039.282947
40080,0,1.8,0,-2.411,3979.924739
40081,0,1.2,0,-2.449,4227.79216
40082,0,1.7,31386.67,-2.441,3880.190756
40083,0,1.6,0,-2.43,3848.492215
40084,0.1,1.2,0,-2.423,4055.344143
40085,0.4,0.6,0,-2.416,4525.749451
40086,0.9,0.5,0,-2.458,4882.497317
40087,0.1,1.2,31830,-2.437,1335.693516
40088,0,0.5,0,-2.455,1561.51054
40089,1.4,0.5,34728.34,-2.458,2271.027687
40090,0,1.7,0,-2.461,1175.667609
40091,5,0.4,0,-2.443,4449.545881
40092,8.5,0.6,0,-2.434,7198.922795
40093,21.8,0.4,33625,-2.469,16783.98535
40094,0,1.6,50281.66,-2.427,7295.927082
40095,8.3,1.6,298.33,-2.447,11180.8168
40096,1.1,0.8,51741.67,-2.454,8390.490546
40097,15.5,0.6,37756.67,-2.473,16791.49297
40098,2.2,1.2,43936.67,-2.468,10997.58352
40099,0,1.4,32970,-2.442,9215.85843
40100,0,0.5,10468.33,-2.477,8699.213177
40101,0.9,1.2,23373.33,-2.45,8182.843281
40102,0.5,0.5,0,-2.438,7751.359626
40103,0.4,0.5,0,-2.469,7267.515231
40104,0.2,1.7,30735,-2.451,6212.01158
40105,0,0.4,0,-2.448,6043.049743
40106,0,0.6,0,-2.442,5581.306889
40107,2.3,0.4,0,-2.467,6452.021592
40108,0.9,1.6,30628.33,-2.455,5375.240625
40109,0.1,1.6,0,-2.447,4598.134887
40110,5.1,0.8,11558.33,-2.475,7208.33016
40111,3,0.6,17915,-2.445,6982.577075
40112,1.3,1.2,0,-2.444,5893.414363
40113,0,1.4,0,-2.437,4918.686348
40114,0,1.3,0,-2.433,4458.356331
40115,0,1.3,0,-2.46,4020.332795
40116,0,1,30053.33,-2.456,3758.789199
40117,0.2,1.2,0,-2.469,3469.192279
40118,14.1,0.9,36143.33,-2.459,11566.26731
40119,3.5,0.4,0,-2.457,8240.583308
40120,6.5,1.2,26190,-2.465,10052.26528
40121,23.3,1,5001.67,-2.476,33791.78531
40122,7.3,0.3,61653.33,-2.482,22967.28128
40123,2,1,64321.66,-2.463,12819.20855
40124,3,0.2,26436.67,-2.471,15166.95139
40125,0.1,0.4,15965,-2.471,11108.30705
40126,0.5,0.9,33335,-2.468,10327.39025
40127,3.1,1.1,38881.67,-2.471,10948.95589
40128,4.5,0.6,34080,-2.452,13089.04764
40129,0.8,0.6,23748.33,-2.487,9901.993613
40130,2.9,0.6,44639.99,-2.462,11075.11597
40131,3.9,0.2,30645,-2.479,14635.51212
40132,3.3,0.5,6395,-2.473,13208.90038
40133,1.1,0.3,30093.33,-2.462,9779.239248
40134,0.1,0.4,0,-2.481,8778.499296
40135,0.5,0.2,44966.67,-2.469,8476.356641
40136,0,0.5,0,-2.451,7725.964982
40137,5.9,0.2,0,-2.447,11826.76453
40138,5.6,0.8,15570,-2.488,15792.07752
40139,3.3,0.2,49520.01,-2.485,13135.73456
40140,17.2,0.3,58286.67,-2.479,39390.19282
40141,1.3,0.2,36985,-2.477,12208.48782
40142,7.9,0.4,31485,-2.479,23602.20937
40143,8.2,0.2,41138.34,-2.481,25327.6796
40144,7,0.4,52523.33,-2.479,23427.47927
40145,9.6,0.2,45703.34,-2.476,29089.63508
40146,2.5,0.2,49676.67,-2.478,16513.24557
40147,0.2,0.4,71443.33,-2.467,12983.77369
40148,0,0.5,19706.67,-2.474,12056.40726
40149,5.5,0.1,36861.67,-2.472,16262.22042
40150,7.6,0.1,55061.66,-2.475,24302.6015
40151,7.9,0.2,43060,-2.477,25369.83249
40152,6,0.2,41133.34,-2.483,22383.5455
40153,5.5,0.1,53203.34,-2.476,21776.28805
40154,3.6,0.2,49956.67,-2.476,18146.45041
40155,0.7,0.3,45716.66,-2.478,13151.67463
40156,9.3,0.1,43590,-2.475,27101.73747
40157,1,0.2,43763.34,-2.47,13449.08125
40158,0,0.2,42766.67,-2.444,12122.09199
40159,0,0.4,0,-2.476,11244.05737
40160,0,0.3,38835,-2.447,10409.1889
40161,0,0.1,14143.33,-2.469,9675.754521
40162,0,0.5,28428.33,-2.433,9054.858581
40163,2.9,0.3,0,-2.441,9981.421597
40164,0.7,0.1,22328.33,-2.467,8890.402064
40165,0,0.3,26036.66,-2.432,8120.511847
40166,1.5,0.2,0,-2.411,8467.597647
40167,11.8,0.1,0,-2.39,19758.28748
40168,2.3,0.2,0,-2.51,12105.21613
40169,0.5,0.2,80191.67,-2.511,9579.738826
40170,0,0.2,3571.67,-2.445,8807.385926
40171,12.2,0.3,10026.67,-2.482,26858.3228
40172,10.1,0.1,57945.01,-2.484,27640.12238
40173,2.3,0.3,91490,-2.491,13831.22461
40174,4.3,0.2,92433.34,-2.498,17398.89228
40175,0,0.4,80443.33,-2.487,11021.66079
40176,7.2,0.2,72258.35,-2.472,20204.80944
40177,0.1,0.1,35711.67,-2.468,10969.87863
40178,0,0.1,34020,-2.483,10204.39401
40179,0,0.3,52653.34,-2.449,9477.114069
40180,0.1,0.2,0,-2.423,8902.88295
40181,0.1,0.3,0,-2.41,8341.756068
40182,0.7,0.2,0,-2.397,8153.389608
40183,0.1,0.2,0,-2.386,7536.825895
40184,1.4,0.4,0,-2.377,7812.163054
40185,0,0.3,0,-2.374,6915.565691
40186,0,0.2,0,-2.371,6536.458747
40187,1.3,0.2,0,-2.368,6911.060719
40188,1,0.1,0,-2.363,6774.787554
40189,0.4,0.1,0,-2.358,6336.998129
40190,0,0.2,0,-2.352,5892.063781
40191,0.3,0.2,0,-2.349,5763.259501
40192,0,0.4,0,-2.348,5381.130996
40193,0,0.1,0,-2.341,5163.050347
40194,8.4,0.1,0,-2.321,9989.454124
40195,0.9,0.3,0,-2.376,7036.187931
40196,1.1,0.1,87186.68,-2.496,7048.371409
40197,0.3,0.2,86820.02,-2.475,6463.692118
40198,0,0.4,32168.33,-2.465,6010.880546
40199,0.3,0.2,29196.67,-2.465,5869.027165
40200,0.2,0.4,32556.67,-2.443,5580.983971
40201,9.1,0.1,3233.33,-2.469,10749.34792
40202,1.3,0.1,29371.67,-2.44,7785.437483
40203,0.1,0.1,8851.67,-2.419,6977.549687
40204,0,0.5,0,-2.409,6522.511125
40205,4.1,0.2,0,-2.385,8909.91706
40206,6.9,0.5,0,-2.416,14975.54612
40207,6.6,0.2,85295,-2.488,17416.94252
40208,6.8,0.7,69028.33,-2.478,18899.63921
40209,2,0.5,45853.33,-2.467,10801.37028
40210,1.9,0.5,27125,-2.487,10235.94854
40211,14.6,0.1,72800,-2.489,34790.36008
40212,1.9,0.5,92000,-2.472,12198.36047
40213,0.3,0.2,48575,-2.472,10587.99419
40214,1.9,0.2,39810,-2.472,10902.93899
40215,0.2,0.3,36485,-2.473,9570.885605
40216,0,0.1,35985,-2.456,8958.050008
40217,0,0.3,27323.33,-2.461,8316.192388
40218,0,0.5,1476.67,-2.423,7684.754563
40219,1.3,0.4,0,-2.408,7856.912633
40220,0,0.5,0,-2.396,6971.109285
40221,0,0.8,0,-2.387,6369.786648
40222,0.5,0.3,0,-2.38,6375.450404
40223,0.3,0.2,0,-2.372,6095.565921
40224,0.1,0.5,0,-2.367,5628.081329
40225,0,0.4,0,-2.362,5314.669963
40226,0.5,0.6,0,-2.356,5190.525607
40227,2.6,0.3,0,-2.406,6225.07751
40228,1.5,0.2,75613.35,-2.48,6149.42473
40229,0,0.7,40736.67,-2.476,5114.790765
40230,10.3,0.3,45275,-2.488,11099.97138
40231,16.6,0.2,61923.33,-2.475,31014.26157
40232,1.3,0.9,42806.67,-2.47,10136.55651
40233,4.1,0.5,44893.34,-2.482,13859.99321
40234,4.7,0.3,58228.34,-2.496,16407.49185
40235,0.7,0,90176.66,-2.459,10178.91577
40236,5.9,0,0,-2.48,18541.35625
40237,18.9,0,79065,-2.48,44236.81762
40238,0,0,77050.01,-2.483,12769.8096
40239,0,0,63940,-2.481,11869.59287
40240,0,0,28873.33,-2.447,11057.12206
40241,0,0,19165,-2.487,10323.6681
40242,5.8,0,47085,-2.479,14073.62537
40243,0,0,0,-2.442,10262.09465
40244,0.2,0,0,-2.48,9733.387094
40245,0,0,34988.34,-2.445,9067.043311
40246,0,0,0,-2.434,8532.60482
40247,0,0,0,-2.474,8049.424396
40248,0,0,34875,-2.436,7612.41995
40249,0,0,0,-2.47,7217.016724
40250,0.1,0,31570,-2.45,6919.675985
40251,0,0,0,-2.472,6555.933397
40252,10.4,0,32345,-2.457,13982.81542
40253,0,0,76.67,-2.475,8145.941245
40254,0,0,33810,-2.459,7706.651652
40255,0,0,0,-2.438,7309.044463
40256,7.8,0,0,-2.482,15355.34813
40257,25.1,0,71698.35,-2.459,54288.57633
40258,0,0,17439.99,-2.474,12392.18047
40259,0.2,0,43026.67,-2.478,11650.88546
40260,0,0,36496.67,-2.467,10793.20455
40261,0,0,35921.66,-2.45,10086.55439
40262,0.5,0,0,-2.466,9751.272395
40263,2.1,0,33031.66,-2.442,10248.93697
40264,0.5,0,0,-2.478,9189.840943
40265,1.5,0,37758.34,-2.454,9381.33637
40266,2.5,0,0,-2.467,9822.971902
40267,0.6,0,33463.34,-2.479,8735.013016
40268,7.4,1.1,36968.33,-2.458,15132.12684
40269,0.5,1.6,0,-2.45,11059.45496
40270,1.9,2.1,0,-2.469,10699.68099
40271,10.9,0.9,33873.33,-2.445,23873.0818
40272,1.3,0.7,0,-2.474,12454.03244
40273,0.1,1.4,38026.66,-2.454,10916.69319
40274,0,2.8,0,-2.442,9178.609006
40275,3.1,2.5,10585,-2.484,9919.010505
40276,0,2.2,22770,-2.448,8348.525849
40277,0.1,2.8,0,-2.444,7231.646628
40278,0,2.5,0,-2.437,6568.833902
40279,0,1.2,0,-2.472,6725.67306
40280,0,3,22436.66,-2.451,5191.206789
40281,0,2.9,0,-2.441,4553.145765
40282,0,2.9,0,-2.436,4135.614091
40283,0,3,0,-2.432,3801.783849
40284,0,2.3,0,-2.421,4013.557645
40285,0,3.1,0,-2.42,3316.628683
40286,0,3.3,0,-2.422,2948.388702
40287,0.1,2.6,0,-2.417,3217.562325
40288,0,2.9,0,-2.426,2833.751187
40289,0,2.3,0,-2.432,3060.321905
